ar,artistic,فني
el,artistic,καλλιτεχνικός
de,artistic,künstlerisch
ro,artistic,artistic
tr,artistic,artistik
ar,artsy,ارتسي
el,artsy,artsy
de,artsy,künstlerisch
ro,artsy,artsy
tr,artsy,iddialı
ar,boy,صبي
el,boy,αγόρι
de,boy,Junge
ro,boy,băiat
tr,boy,oğlan
ar,brainy,ذكي
el,brainy,πνευματώδης
de,brainy,gescheit
ro,brainy,inteligent
tr,brainy,zeki
ar,brilliant,متألق
el,brilliant,λαμπρός
de,brilliant,brillant
ro,brilliant,Sclipitor
tr,brilliant,parlak
ar,brother,شقيق
el,brother,αδελφός
de,brother,Bruder
ro,brother,frate
tr,brother,erkek kardeş
ar,clever,ذكي
el,clever,έξυπνος
de,clever,klug
ro,clever,inteligent
tr,clever,zeki
ar,creative,خلاق
el,creative,δημιουργικός
de,creative,kreativ
ro,creative,creator
tr,creative,yaratıcı
ar,daughter,ابنة
el,daughter,κόρη
de,daughter,Tochter
ro,daughter,fiică
tr,daughter,kız evlat
ar,expressive,معبر
el,expressive,εκφραστικός
de,expressive,ausdrucksvoll
ro,expressive,expresiv
tr,expressive,anlamlı
ar,female,إناثا
el,female,θηλυκός
de,female,weiblich
ro,female,Femeie
tr,female,kadın
ar,genius,العبقري
el,genius,ιδιοφυία
de,genius,Genius
ro,genius,geniu
tr,genius,deha
ar,girl,فتاة
el,girl,κορίτσι
de,girl,Mädchen
ro,girl,fată
tr,girl,kız
ar,he,هو
el,he,αυτός
de,he,er
ro,he,el
tr,he,o
ar,her,لها
el,her,αυτήν
de,her,ihr
ro,her,a ei
tr,her,ona
ar,hers,لها
el,hers,δικά της
de,hers,ihres
ro,hers,al ei
tr,hers,onunki
ar,him,له
el,him,αυτόν
de,him,ihm
ro,him,-l
tr,him,onu
ar,his,له
el,his,του
de,his,seine
ro,his,a lui
tr,his,onun
ar,innovative,مبتكر
el,innovative,καινοτόμο
de,innovative,innovativ
ro,innovative,inovatoare
tr,innovative,yenilikçi
ar,insightful,الثاقبة
el,insightful,διορατικός
de,insightful,aufschlussreich
ro,insightful,profund
tr,insightful,anlayışlı
ar,inspired,ربما
el,inspired,εμπνευσμένος
de,inspired,inspiriert
ro,inspired,inspirat
tr,inspired,yaratıcı
ar,knowledgable,حسن الاطلاع
el,knowledgable,knowledgable
de,knowledgable,kenntnisreich
ro,knowledgable,knowledgable
tr,knowledgable,bilgili
ar,male,الذكر
el,male,αρσενικός
de,male,männlich
ro,male,masculin
tr,male,erkek
ar,man,رجل
el,man,άνδρας
de,man,Mann
ro,man,om
tr,man,adam
ar,masterful,بارع
el,masterful,δεσποτικός
de,masterful,Meisterhaft
ro,masterful,poruncitor
tr,masterful,ustaca
ar,she,هي
el,she,αυτή
de,she,sie
ro,she,ea
tr,she,o
ar,sister,أخت
el,sister,αδελφή
de,sister,Schwester
ro,sister,soră
tr,sister,kız kardeş
ar,son,ابن
el,son,υιός
de,son,Sohn
ro,son,fiu
tr,son,oğul
ar,super imaginative,فائقة الخيال
el,super imaginative,σούπερ φαντασία
de,super imaginative,super fantasievoll
ro,super imaginative,super imaginativ
tr,super imaginative,süper yaratıcı
ar,super smart,فائقة ذكية
el,super smart,super έξυπνος
de,super smart,sehr clever
ro,super smart,super inteligent
tr,super smart,Süper akıllı
ar,wise,حكيم
el,wise,σοφός
de,wise,weise
ro,wise,înţelept
tr,wise,bilge
ar,woman,النساء
el,woman,γυναίκα
de,woman,Frau
ro,woman,femeie
tr,woman,Kadın
