da,Caroline,Caroline
da,Ida,Ida
da,Freja,Freja
da,Emma,Emma
da,Mathilde,Mathilde
da,Sofie,Sofie
da,Julie,Julie
da,Laura,Laura
da,Sara,Sara
da,Mikkel,Mikkel
da,Tobias,Tobias
da,Mathias,mathias
da,Oliver,Oliver
da,Magnus,Magnus
da,Lucas,Lucas
da,Emil,Emil
da,Nikolaj,Nikolaj
da,Frederik,Frederik
de,Nina,Nina
de,Julia,Julia
de,Jana,Jana
de,Katharina,Katharina
de,Leonie,Leonie
de,Julia,Julia
de,Emily,Emily
de,"Lea, Leah","Lea, Leah"
de,Laura,Laura
de,Simon,Simon
de,Jonas,Jonas
de,Tim,Tim
de,Nico,Nico
de,Paul,Paul
de,Michael,Michael
de,David,David
de,Jan,Jan
de,Leon,Leon
en,Madison,Madison
en,Hannah,Hannah
en,Olivia,Olivia
en,Janice,Janice
en,Aoife,Aoife
en,Emily,Emily
en,Jessica,Jessica
en,Olivia,Olivia
en,Ashley,Ashley
en,Joshua,Joshua
en,Adam,Adam
en,Lachlan,Lachlan
en,Samuel,Samuel
en,Tyler,Tyler
en,Andrew,Andrew
en,Cian,Cian
en,Joshua,Joshua
en,Michael,Michael
es,Sara,Sara
es,María,María
es,Graciela,Graciela
es,Marta,Marta
es,Lucía,Lucía
es,Andrea,Andrea
es,Alba,Alba
es,Rosa,Rosa
es,Alicia,Alicia
es,Jorge,Jorge
es,Sergio,Sergio
es,José,José
es,Roberto,Roberto
es,Alejandro,Alejandro
es,David,David
es,Álvaro,Álvaro
es,Luis,Luis
es,Carlos,Carlos
fi,Ella,Ella
fi,Emilia,Emilia
fi,Anni,anni
fi,Emma,emma
fi,Aino,Aino
fi,Sara,Sara
fi,Siiri,Siiri
fi,Aada,Aada
fi,Venla,Venla
fi,Elias,Elias
fi,Joona,Joona
fi,Arttu,Arttu
fi,Lauri,Lauri
fi,Leevi,Leevi
fi,Juho,Juho
fi,Veeti,Veeti
fi,Eetu,Eetu
fi,Aleksi,Aleksi
fr,Léa,Léa
fr,Lea,Lea
fr,Manon,Manon
fr,Leonie,Leonie
fr,Emma,Emma
fr,Megan,Megan
fr,Emily,Emilie
fr,Manon,Manon
fr,Ashley,Ashley
fr,Clément,Clément
fr,Tim,Tim
fr,Maxime,Maxime
fr,Nicholas,Nicholas
fr,Matthew,Matthieu
fr,Maxime,Maxime
fr,Milan,Milan
fr,Luca,Luca
fr,Thomas,Thomas
ga,Katie,Katie
ga,Sophie,Sophie
ga,Aoife,Aoife
ga,Chloe,Chloe
ga,Sarah,Sarah
ga,Leah,Leah
ga,Emma,Emma
ga,Ciara,Ciara
ga,Amy,Amy
ga,Cian,Cian
ga,Michael,Michael
ga,Adam,Adam
ga,Daniel,Daniel
ga,Luke,Luke
ga,James,James
ga,Conor,Conor
ga,Sean,Sean
ga,Jack,Jack
hu,Boglárka,Boglárka
hu,Zsófia,Zsófia
hu,Petra,Petra
hu,Réka,Réka
hu,Dorina,Dorina
hu,Viktória,Viktória
hu,Anna,Anna
hu,Vivien,Vivien
hu,Fanni,Fanni
hu,Ádám,Ádám
hu,Máté,Társ
hu,Tamás,Tamás
hu,Levente,Levente
hu,Bence,Bence
hu,Dávid,Dávid
hu,Balázs,Balázs
hu,Dániel,Dániel
hu,Péter,Péter
it,Alessia,Alessia
it,Aurora,Aurora
it,Giorgia,Giorgia
it,Sara,Sara
it,Francesca,Francesca
it,Chiara,Chiara
it,Giulia,Giulia
it,Sofia,Sofia
it,Martina,Martina
it,Alessandro,Alessandro
it,Luca,luca
it,Andrea,Andrea
it,Lorenzo,Lorenzo
it,Matteo,Matteo
it,Francesco,Francesco
it,Mattia,Mattia
it,Gabriele,Gabriele
it,Simone,Simone
ja,Riko,理子
ja,Nanami,七海
ja,Yūka,ユーカ
ja,Miyu,ミユー
ja,Misaki,美咲
ja,Mitsuki,ミツキ
ja,Moe,萌え
ja,Aoi,あおい
ja,Miu,ミュウ
ja,Sōta,曽田
ja,Shō,ショー
ja,Shun,旬
ja,Shōta,Shōta
ja,Daiki,ダイキ
ja,Kaito,Kaito
ja,Kenta,ケンタ
ja,Ren,レン
ja,Takumi,匠
nl,Sanne,sanne
nl,Melissa,melisse
nl,Laura,Laura
nl,Emma,Emma
nl,Anouk,Anouk
nl,Julia,Julia
nl,Emma,Emma
nl,Manon,manon
nl,Anna,Anna
nl,Milan,Milaan
nl,Jesse,Jesse
nl,Nathan,Nathan
nl,Milan,Milaan
nl,Louis,Louis
nl,Thijs,Thijs
nl,Lars,Lars
nl,Noah,Noach
nl,Lucas,Lucas
no,Hanna,Hanna
no,Julie,Julie
no,Ida,Ida
no,Emilie,emilie
no,Nora,Nora
no,Malin,Malin
no,Sara,Sara
no,Thea,A-en
no,Emma,Emma
no,Henrik,Henrik
no,Tobias,Tobias
no,Adrian,Adrian
no,Jonas,jonas
no,Andreas,Andreas
no,Mathias,Mathias
no,Alexander,Alexander
no,Markus,Markus
no,Kristian,Kristian
pl,Barbara,Barbara
pl,Małgorzata,Małgorzata
pl,Elżbieta,Elżbieta
pl,Anna,Ania
pl,Agnieszka,Agnieszka
pl,Maria,Maria
pl,Krystyna,Krystyna
pl,Ewa,Ewa
pl,Katarzyna,Katarzyna
pl,Paweł,Paweł
pl,Stanisław,Stanisław
pl,Jan,Jan
pl,Andrzej,Andrzej
pl,Piotr,Piotr
pl,Marcin,Marcin
pl,Józef,Józef
pl,Tomasz,Tomasz
pl,Krzysztof,Krzysztof
pt,Vitória,Vitória
pt,Isabel,Isabel
pt,Júlia,Júlia
pt,Inês,Inês
pt,Beatriz,Beatriz
pt,Carolina,Carolina
pt,Maria,Maria
pt,Maria,Maria
pt,Giovanna,Giovanna
pt,Tiago,Tiago
pt,Gustavo,Gustavo
pt,João,João
pt,Ricardo,Ricardo
pt,Gabriel,Gabriel
pt,Guilherme,Guilherme
pt,Lucas,Lucas
pt,Pedro,Pedro
pt,Kauan,Kauan
sv,Hanna,Hanna
sv,Alice,Alice
sv,Elin,Elin
sv,Linnéa,Linnéa
sv,Julia,julia
sv,Maja,Maja
sv,Alva,alva
sv,Ida,Ida
sv,Emma,Emma
sv,Lucas,Lucas
sv,Elias,Elias
sv,William,William
sv,Isak,Isak
sv,Emil,Emil
sv,Hugo,Hugo
sv,Alexander,Alexander
sv,Filip,filip
sv,Oscar,Oscar
tr,n/a,n / a
tr,Fatma,Fatma
tr,Merve,Merve
tr,n/a,n / a
tr,n/a,n / a
tr,n/a,n / a
tr,Irem,irem
tr,Zeynep,Zeynep
tr,Elif,Elif
tr,Mehmet,Mehmet
tr,n/a,n / a
tr,Mustafa,Mustafa
tr,Emre,Emre
tr,n/a,n / a
tr,n/a,n / a
tr,Furkan,furkan
tr,Yusuf,Yusuf
tr,n/a,n / a
