word,female_target,male_target,male_score,model
abattoir,0.14594433273163993,0.1894136236004908,0.043469290868850874,untrans_europarl_en_20ep.txt.vec
abdicate,0.1099564813866373,0.1298837842933785,0.01992730290674119,untrans_europarl_en_20ep.txt.vec
abdication,0.14713076123169036,0.1388594635328297,-0.008271297698860647,untrans_europarl_en_20ep.txt.vec
abducted,0.21192890469801057,0.2547340143145017,0.042805109616491144,untrans_europarl_en_20ep.txt.vec
abduction,0.17485979345062763,0.20185475600162814,0.026994962551000506,untrans_europarl_en_20ep.txt.vec
aberration,0.125628165790565,0.1913130278712711,0.06568486208070612,untrans_europarl_en_20ep.txt.vec
abide,0.07894034469447524,0.08978794777153876,0.01084760307706352,untrans_europarl_en_20ep.txt.vec
ability,0.047518065857880425,0.08552906461792786,0.03801099876004744,untrans_europarl_en_20ep.txt.vec
able,0.1353955946286703,0.14281601558519202,0.007420420956521734,untrans_europarl_en_20ep.txt.vec
abortion,0.14032945124439994,0.08238091261530583,-0.057948538629094104,untrans_europarl_en_20ep.txt.vec
abroad,0.12868351834987615,0.11446343549289875,-0.0142200828569774,untrans_europarl_en_20ep.txt.vec
abrupt,0.12271348951334829,0.16837247690295515,0.04565898738960686,untrans_europarl_en_20ep.txt.vec
absorb,0.03063600218179414,0.036762183546612766,0.006126181364818625,untrans_europarl_en_20ep.txt.vec
abstract,0.026253889048885922,0.02950101744137555,0.0032471283924896295,untrans_europarl_en_20ep.txt.vec
absurd,0.060354509926317565,0.09471914812477933,0.034364638198461764,untrans_europarl_en_20ep.txt.vec
abundance,0.0868524174923493,0.08561601329978107,-0.0012364041925682356,untrans_europarl_en_20ep.txt.vec
abundant,0.0981484439135851,0.06418237487961614,-0.033966069033968954,untrans_europarl_en_20ep.txt.vec
abuse,0.09774761162092598,0.09274543223060597,-0.005002179390320008,untrans_europarl_en_20ep.txt.vec
abyss,0.12292198979735316,0.1912099104979348,0.06828792070058162,untrans_europarl_en_20ep.txt.vec
academic,0.06117311374597351,0.09797993645740997,0.03680682271143646,untrans_europarl_en_20ep.txt.vec
accelerate,0.051071524563055616,0.03266584394797084,-0.018405680615084775,untrans_europarl_en_20ep.txt.vec
accent,0.14715007894180884,0.17661865808237187,0.029468579140563028,untrans_europarl_en_20ep.txt.vec
accept,0.11779961041096464,0.10092128859471024,-0.0168783218162544,untrans_europarl_en_20ep.txt.vec
acceptance,0.04752085779319097,0.06411238749044962,0.016591529697258647,untrans_europarl_en_20ep.txt.vec
access,0.09133412034598624,0.07317426289349954,-0.018159857452486702,untrans_europarl_en_20ep.txt.vec
accident,0.14931103001795562,0.12575025974373444,-0.023560770274221182,untrans_europarl_en_20ep.txt.vec
accidental,0.13682994289143843,0.09503965101678159,-0.04179029187465684,untrans_europarl_en_20ep.txt.vec
accountant,0.1114764485112625,0.15342673422330047,0.041950285712037974,untrans_europarl_en_20ep.txt.vec
accuse,0.06316904678272421,0.12641141451065177,0.06324236772792756,untrans_europarl_en_20ep.txt.vec
accused,0.10956810866610658,0.14443904279916064,0.03487093413305406,untrans_europarl_en_20ep.txt.vec
achieve,0.08690174659979656,0.0683211172615118,-0.018580629338284763,untrans_europarl_en_20ep.txt.vec
achieved,0.1022324265221375,0.06304589121646724,-0.03918653530567026,untrans_europarl_en_20ep.txt.vec
achievement,0.10536956519900818,0.10215334379429761,-0.003216221404710576,untrans_europarl_en_20ep.txt.vec
acquire,0.11756170231298321,0.10577602518393601,-0.011785677129047198,untrans_europarl_en_20ep.txt.vec
activate,0.018135029303969288,0.043965420228174804,0.025830390924205516,untrans_europarl_en_20ep.txt.vec
active,0.10608705936922842,0.08071070933026823,-0.025376350038960188,untrans_europarl_en_20ep.txt.vec
